1361.0,0.5,300.0,1.0,0.15,0.15
20.598676681518555,50.0,206.66946411132812,2.632847463246435e-06,6.926444010360577e-13,7.527210288294006e-21,3.744631271729304e-08,2.239305e-07,0.0
16.529827117919922,100.0,195.57943725585938,3.1941209454089404e-06,6.926444010360577e-13,5.623990606551388e-09,3.744631271729304e-08,2.239305e-07,0.000838376407045871
14.166742324829102,150.0,205.29478454589844,1.0861631017178297e-05,6.926444010360577e-13,2.1294587781994778e-07,3.744631271729304e-08,2.239305e-07,0.030668819323182106
12.385035514831543,200.0,218.63079833984375,3.523729275912046e-05,6.926444010360577e-13,1.0594086461424013e-06,3.744631271729304e-08,2.239305e-07,0.02918548509478569
10.919048309326172,250.0,230.6665802001953,8.886700868606568e-05,5.845580963725894e-12,1.1166669082740555e-06,3.745295273915872e-08,2.239305e-07,0.012217484414577484
9.661164283752441,300.0,240.9046173095703,0.0001975923776626587,1.7205495694838646e-08,6.527064329020504e-07,3.74982711548455e-08,2.239305e-07,0.005486176814883947
8.55550479888916,350.0,249.38803100585938,0.0002865280210971832,1.357776540089617e-07,3.3689994438645954e-07,4.03686968297734e-08,2.239305e-07,0.003521568141877651
7.5666279792785645,400.0,256.6950378417969,0.0004535835608839989,4.311859242989158e-07,1.544965897437578e-07,8.485204006092317e-08,2.239305e-07,0.0034828262869268656
5.855846405029297,500.0,266.36785888671875,0.001598396897315979,3.5255131933809025e-06,5.364656203710183e-07,1.1346006658641272e-06,2.239305e-07,0.025233140215277672
4.416121482849121,600.0,273.22869873046875,0.0037795730431874593,6.158935320854653e-06,2.1328492305627833e-09,6.359308827086352e-06,2.239305e-07,0.030536537989974022
3.7691988945007324,650.0,277.8284606933594,0.004399611399723933,4.763113793160301e-06,3.964246542048134e-18,8.070493095146958e-06,2.239305e-07,0.02438175678253174
3.1602046489715576,700.0,282.2178649902344,0.004845772130148751,4.817742592422292e-06,5.020239787694049e-19,9.189252523356117e-06,2.239305e-07,0.02601904422044754
2.584801197052002,750.0,285.9613342285156,0.0054858067830403645,5.816061275254469e-06,1.7930416737157504e-19,1.0409655260446016e-05,2.239305e-07,0.035346321761608124
2.0400567054748535,800.0,288.7489929199219,0.006660938858985901,7.630931577295996e-06,6.02636748408797e-20,1.1946803169848863e-05,2.239305e-07,0.05425383895635605
1.5242388248443604,850.0,289.792724609375,0.008900261486277861,1.1394950888643507e-05,1.9910111328354933e-20,1.3879395737603772e-05,2.239305e-07,0.08782966434955597
1.27701735496521,875.0,289.5799255371094,0.010516514369419644,1.678317494224757e-05,1.2933317844087509e-20,1.529131805000361e-05,2.239305e-07,0.12815363705158234
1.036424160003662,900.0,290.06951904296875,0.011817647086249458,1.7034706615959294e-05,1.0039405468438e-20,1.5179135516518727e-05,2.239305e-07,0.16827800869941711
0.8014947175979614,925.0,291.36761474609375,0.012666673402528505,6.3606516960135195e-06,8.915477042305842e-21,1.3000835679122247e-05,2.239305e-07,0.15936583280563354
0.5715829133987427,950.0,292.9149169921875,0.013559715873316714,8.487300533488451e-07,8.155315023034515e-21,1.1034580893465318e-05,2.239305e-07,0.1235128715634346
0.34623444080352783,975.0,294.7022705078125,0.014365092546511918,1.5638613604096463e-07,8.552873050387846e-21,9.64454284257954e-06,2.239305e-07,0.02606201358139515
0.1251145452260971,1000.0,296.6262512207031,0.014788883209228516,7.698022663760185e-09,1.0842569570452147e-20,8.72066266310867e-06,2.239305e-07,0.0015889997594058514
